Timestamp,System ON,System ON Timestamps,System OFF Timestamps,Temperature (°C),Solar Panels Energy Output (W),Power Consumption (kW),Energy Stored in Batteries (kWh),Inverter Efficiency (%),System Load (kW),System Fault Alerts,Voltage (V),Current (A),Power Factor,Dust and Dirt Accumulation (g/m²),Battery Low Flag,Battery Full Flag,Customer Profile,User Coordinates,Solar Panels Type,Solar Panels Configuration,Depth of Discharge,Battery Capacity (Wh),Inverter Capacity (kW),Battery Technology,Solar Irradiance (W/m²)
27/12/2024 07:30,TRUE,27/12/2024 07:30,,31.53854513,114.8050297,0.464113625,0.232718102,90,,FALSE,220,2.109607385,0.9,2.527,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,382.6834324
27/12/2024 07:45,FALSE,,27/12/2024 07:45,33.71390539,132.6866071,0,0.265889754,90,,FALSE,220,0,0.9,2.528,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,442.2886902
27/12/2024 08:00,FALSE,,27/12/2024 08:00,32.59102082,150,0,0.303389754,90,,FALSE,220,0,0.9,2.529,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,500
27/12/2024 08:15,TRUE,27/12/2024 08:15,,31.40475333,166.6710699,0.534210043,0.211505011,90,,FALSE,220,2.428227468,0.9,2.53,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,555.570233
27/12/2024 08:30,FALSE,,27/12/2024 08:30,29.75606561,182.6284287,0,0.257162118,90,,FALSE,220,0,0.9,2.531,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,608.761429
27/12/2024 08:45,FALSE,,27/12/2024 08:45,32.61997947,197.8037445,0,0.306613054,90,,FALSE,220,0,0.9,2.532,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,659.3458151
27/12/2024 09:00,TRUE,27/12/2024 09:00,,30.04855232,212.1320344,0.262179843,0.294101102,90,,FALSE,220,1.19172656,0.9,2.533,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,707.1067812
27/12/2024 09:15,FALSE,,27/12/2024 09:15,29.43427126,225.5519422,0,0.350489087,90,,FALSE,220,0,0.9,2.534,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,751.8398075
27/12/2024 09:30,TRUE,27/12/2024 09:30,,31.54133511,238.0060021,0.513139427,0.281705731,90,,FALSE,220,2.332451941,0.9,2.535,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,793.3533403
27/12/2024 09:45,FALSE,,27/12/2024 09:45,32.62113845,249.4408837,0,0.344065952,90,,FALSE,220,0,0.9,2.536,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,831.4696123
27/12/2024 10:00,TRUE,27/12/2024 10:00,,33.09051689,259.8076211,0.408031977,0.307009863,90,,FALSE,220,1.854690805,0.9,2.537,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,866.0254038
27/12/2024 10:15,TRUE,27/12/2024 10:15,,31.56288975,269.0618225,0.482647937,0.253613334,90,,FALSE,220,2.19385426,0.9,2.538,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,896.8727415
27/12/2024 10:30,FALSE,,27/12/2024 10:30,31.18114684,277.1638598,0,0.322904299,90,,FALSE,220,0,0.9,2.539,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,923.8795325
27/12/2024 10:45,TRUE,27/12/2024 10:45,,33.44224461,284.0790388,0.373547779,0.300537114,90,,FALSE,220,1.697944449,0.9,2.54,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,946.9301295
27/12/2024 11:00,TRUE,27/12/2024 11:00,,33.51611191,289.7777479,0.548153354,0.235943213,90,,FALSE,220,2.491606156,0.9,2.541,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,965.9258263
27/12/2024 11:15,FALSE,,27/12/2024 11:15,29.51190611,294.2355841,0,0.309502109,90,,FALSE,220,0,0.9,2.542,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,980.7852804
27/12/2024 11:30,TRUE,27/12/2024 11:30,,29.64939027,297.4334584,0.480480368,0.263740381,90,,FALSE,220,2.184001671,0.9,2.543,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,991.4448614
27/12/2024 11:45,FALSE,,27/12/2024 11:45,33.15063373,299.357677,0,0.338579801,90,,FALSE,220,0,0.9,2.544,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,997.8589232
27/12/2024 12:00,TRUE,27/12/2024 12:00,,33.55170797,300,0.548163175,0.276539007,90,,FALSE,220,2.491650793,0.9,2.545,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,1000
27/12/2024 12:15,FALSE,,27/12/2024 12:15,33.69613599,299.357677,0,0.351378426,90,,FALSE,220,0,0.9,2.546,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,997.8589232
27/12/2024 12:30,TRUE,27/12/2024 12:30,,30.61063565,297.4334584,0.25687674,0.361517606,90,,FALSE,220,1.167621547,0.9,2.547,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,991.4448614
27/12/2024 12:45,TRUE,27/12/2024 12:45,,33.65605047,294.2355841,0.204720282,0.383896431,90,,FALSE,220,0.930546734,0.9,2.548,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,980.7852804
27/12/2024 13:00,TRUE,27/12/2024 13:00,,32.64501273,289.7777479,0.519311846,0.326512907,90,,FALSE,220,2.36050839,0.9,2.549,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,965.9258263
27/12/2024 13:15,TRUE,27/12/2024 13:15,,33.56771494,284.0790388,0.240570341,0.337390081,90,,FALSE,220,1.093501552,0.9,2.55,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,946.9301295
27/12/2024 13:30,TRUE,27/12/2024 13:30,,34.81591477,277.1638598,0.421463749,0.301315109,90,,FALSE,220,1.915744316,0.9,2.551,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,923.8795325
27/12/2024 13:45,TRUE,27/12/2024 13:45,,33.1473958,269.0618225,0.481845266,0.248119248,90,,FALSE,220,2.190205755,0.9,2.552,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,896.8727415
27/12/2024 14:00,FALSE,,27/12/2024 14:00,31.69814616,259.8076211,0,0.313071153,90,,FALSE,220,0,0.9,2.553,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,866.0254038
27/12/2024 14:15,TRUE,27/12/2024 14:15,,31.22050364,249.4408837,0.224901354,0.319206036,90,,FALSE,220,1.022278881,0.9,2.554,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,831.4696123
27/12/2024 14:30,TRUE,27/12/2024 14:30,,32.38693682,238.0060021,0.279167005,0.308915785,90,,FALSE,220,1.268940932,0.9,2.555,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,793.3533403
27/12/2024 14:45,TRUE,27/12/2024 14:45,,31.73790034,225.5519422,0.54224282,0.229743065,90,,FALSE,220,2.464740091,0.9,2.556,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,751.8398075
27/12/2024 15:00,FALSE,,27/12/2024 15:00,29.37036702,212.1320344,0,0.282776074,90,,FALSE,220,0,0.9,2.557,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,707.1067812
27/12/2024 15:15,FALSE,,27/12/2024 15:15,34.00341864,197.8037445,0,0.33222701,90,,FALSE,220,0,0.9,2.558,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,659.3458151
27/12/2024 15:30,TRUE,27/12/2024 15:30,,30.95001223,182.6284287,0.212616911,0.324729889,90,,FALSE,220,0.966440507,0.9,2.559,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,608.761429
27/12/2024 15:45,TRUE,27/12/2024 15:45,,29.26354178,166.6710699,0.230398672,0.308797989,90,,FALSE,220,1.047266693,0.9,2.56,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,555.570233
27/12/2024 16:00,TRUE,27/12/2024 16:00,,32.96179182,150,0.444243293,0.235237166,90,,FALSE,220,2.019287696,0.9,2.561,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,500
27/12/2024 16:15,FALSE,,27/12/2024 16:15,30.00825482,132.6866071,0,0.268408817,90,,FALSE,220,0,0.9,2.562,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,442.2886902
27/12/2024 16:30,FALSE,,27/12/2024 16:30,32.06720338,114.8050297,0,0.297110075,90,,FALSE,220,0,0.9,2.563,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,382.6834324
27/12/2024 16:45,FALSE,,27/12/2024 16:45,30.98152619,96.43183959,0,0.321218035,90,,FALSE,220,0,0.9,2.564,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,321.4394653
27/12/2024 17:00,TRUE,27/12/2024 17:00,,29.29173096,77.64571353,0.430693823,0.232956007,90,,FALSE,220,1.957699196,0.9,2.565,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,258.8190451
27/12/2024 17:15,FALSE,,27/12/2024 17:15,30.53118085,58.5270966,0,0.247587781,90,,FALSE,220,0,0.9,2.566,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,195.090322
27/12/2024 17:30,FALSE,,27/12/2024 17:30,30.48140924,39.15785767,0,0.257377246,90,,FALSE,220,0,0.9,2.567,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,130.5261922
27/12/2024 17:45,FALSE,,27/12/2024 17:45,29.83667979,19.62093877,0,0.262282481,90,,FALSE,220,0,0.9,2.568,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,65.40312923
27/12/2024 18:00,FALSE,,27/12/2024 18:00,32.75681403,3.67e-14,0,0.262282481,90,,FALSE,220,0,0.9,2.569,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,1.22e-13
27/12/2024 18:15,FALSE,,27/12/2024 18:15,34.67230404,0,0,0.262282481,90,,FALSE,220,0,0.9,2.57,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 18:30,FALSE,,27/12/2024 18:30,31.85542795,0,0,0.262282481,90,,FALSE,220,0,0.9,2.571,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 18:45,FALSE,,27/12/2024 18:45,32.21671718,0,0,0.262282481,90,,FALSE,220,0,0.9,2.572,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 19:00,FALSE,,27/12/2024 19:00,32.75624089,0,0,0.262282481,90,,FALSE,220,0,0.9,2.573,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 19:15,FALSE,,27/12/2024 19:15,34.83348015,0,0,0.262282481,90,,FALSE,220,0,0.9,2.574,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 19:30,FALSE,,27/12/2024 19:30,30.75127766,0,0,0.262282481,90,,FALSE,220,0,0.9,2.575,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 19:45,FALSE,,27/12/2024 19:45,34.1847711,0,0,0.262282481,90,,FALSE,220,0,0.9,2.576,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 20:00,FALSE,,27/12/2024 20:00,34.48797909,0,0,0.262282481,90,,FALSE,220,0,0.9,2.577,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 20:15,FALSE,,27/12/2024 20:15,29.27736739,0,0,0.262282481,90,,FALSE,220,0,0.9,2.578,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 20:30,FALSE,,27/12/2024 20:30,32.30114002,0,0,0.262282481,90,,FALSE,220,0,0.9,2.579,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 20:45,FALSE,,27/12/2024 20:45,32.23363831,0,0,0.262282481,90,,FALSE,220,0,0.9,2.58,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 21:00,FALSE,,27/12/2024 21:00,34.0283452,0,0,0.262282481,90,,FALSE,220,0,0.9,2.581,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 21:15,FALSE,,27/12/2024 21:15,31.7505471,0,0,0.262282481,90,,FALSE,220,0,0.9,2.582,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 21:30,FALSE,,27/12/2024 21:30,33.84535858,0,0,0.262282481,90,,FALSE,220,0,0.9,2.583,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 21:45,FALSE,,27/12/2024 21:45,29.91710104,0,0,0.262282481,90,,FALSE,220,0,0.9,2.584,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 22:00,FALSE,,27/12/2024 22:00,31.05827992,0,0,0.262282481,90,,FALSE,220,0,0.9,2.585,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 22:15,FALSE,,27/12/2024 22:15,32.02585267,0,0,0.262282481,90,,FALSE,220,0,0.9,2.586,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 22:30,FALSE,,27/12/2024 22:30,33.02512447,0,0,0.262282481,90,,FALSE,220,0,0.9,2.587,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 22:45,FALSE,,27/12/2024 22:45,30.04955367,0,0,0.262282481,90,,FALSE,220,0,0.9,2.588,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 23:00,FALSE,,27/12/2024 23:00,29.7146535,0,0,0.262282481,90,,FALSE,220,0,0.9,2.589,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 23:15,FALSE,,27/12/2024 23:15,30.51583255,0,0,0.262282481,90,,FALSE,220,0,0.9,2.59,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 23:30,FALSE,,27/12/2024 23:30,32.08262165,0,0,0.262282481,90,,FALSE,220,0,0.9,2.591,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
27/12/2024 23:45,FALSE,,27/12/2024 23:45,31.63403183,0,0,0.262282481,90,,FALSE,220,0,0.9,2.592,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 00:00,FALSE,,28/12/2024 00:00,34.76516226,0,0,0.262282481,90,,FALSE,220,0,0.9,2.593,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 00:15,FALSE,,28/12/2024 00:15,34.98327575,0,0,0.262282481,90,,FALSE,220,0,0.9,2.594,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 00:30,FALSE,,28/12/2024 00:30,31.25775499,0,0,0.262282481,90,,FALSE,220,0,0.9,2.595,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 00:45,FALSE,,28/12/2024 00:45,31.65726921,0,0,0.262282481,90,,FALSE,220,0,0.9,2.596,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 01:00,FALSE,,28/12/2024 01:00,31.51344536,0,0,0.262282481,90,,FALSE,220,0,0.9,2.597,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 01:15,FALSE,,28/12/2024 01:15,29.87882947,0,0,0.262282481,90,,FALSE,220,0,0.9,2.598,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 01:30,FALSE,,28/12/2024 01:30,32.08276427,0,0,0.262282481,90,,FALSE,220,0,0.9,2.599,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 01:45,FALSE,,28/12/2024 01:45,30.77217901,0,0,0.262282481,90,,FALSE,220,0,0.9,2.6,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 02:00,FALSE,,28/12/2024 02:00,31.23039694,0,0,0.262282481,90,,FALSE,220,0,0.9,2.601,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 02:15,FALSE,,28/12/2024 02:15,31.16576318,0,0,0.262282481,90,,FALSE,220,0,0.9,2.602,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 02:30,FALSE,,28/12/2024 02:30,29.69699208,0,0,0.262282481,90,,FALSE,220,0,0.9,2.603,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 02:45,FALSE,,28/12/2024 02:45,33.49412357,0,0,0.262282481,90,,FALSE,220,0,0.9,2.604,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 03:00,FALSE,,28/12/2024 03:00,32.27019057,0,0,0.262282481,90,,FALSE,220,0,0.9,2.605,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 03:15,FALSE,,28/12/2024 03:15,32.88829799,0,0,0.262282481,90,,FALSE,220,0,0.9,2.606,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 03:30,FALSE,,28/12/2024 03:30,32.270035,0,0,0.262282481,90,,FALSE,220,0,0.9,2.607,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 03:45,FALSE,,28/12/2024 03:45,30.29723777,0,0,0.262282481,90,,FALSE,220,0,0.9,2.608,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 04:00,FALSE,,28/12/2024 04:00,30.2611777,0,0,0.262282481,90,,FALSE,220,0,0.9,2.609,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 04:15,FALSE,,28/12/2024 04:15,32.3435098,0,0,0.262282481,90,,FALSE,220,0,0.9,2.61,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 04:30,FALSE,,28/12/2024 04:30,31.70766385,0,0,0.262282481,90,,FALSE,220,0,0.9,2.611,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 04:45,FALSE,,28/12/2024 04:45,30.69946032,0,0,0.262282481,90,,FALSE,220,0,0.9,2.612,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 05:00,FALSE,,28/12/2024 05:00,29.25421704,0,0,0.262282481,90,,FALSE,220,0,0.9,2.613,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 05:15,FALSE,,28/12/2024 05:15,33.61156285,0,0,0.262282481,90,,FALSE,220,0,0.9,2.614,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 05:30,FALSE,,28/12/2024 05:30,33.67309773,0,0,0.262282481,90,,FALSE,220,0,0.9,2.615,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 05:45,FALSE,,28/12/2024 05:45,32.68547778,0,0,0.262282481,90,,FALSE,220,0,0.9,2.616,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 06:00,FALSE,,28/12/2024 06:00,30.18498002,0,0,0.262282481,90,,FALSE,220,0,0.9,2.617,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,0
28/12/2024 06:15,FALSE,,28/12/2024 06:15,31.26523209,19.62093877,0,0.267187715,90,,FALSE,220,0,0.9,2.618,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,65.40312923
28/12/2024 06:30,FALSE,,28/12/2024 06:30,33.07874902,39.15785767,0,0.27697718,90,,FALSE,220,0,0.9,2.619,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,130.5261922
28/12/2024 06:45,FALSE,,28/12/2024 06:45,32.21014838,58.5270966,0,0.291608954,90,,FALSE,220,0,0.9,2.62,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,195.090322
28/12/2024 07:00,FALSE,,28/12/2024 07:00,33.47953596,77.64571353,0,0.311020382,90,,FALSE,220,0,0.9,2.621,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,258.8190451
28/12/2024 07:15,TRUE,28/12/2024 07:15,,34.10516583,96.43183959,0.438195444,0.225579481,90,,FALSE,220,1.991797471,0.9,2.622,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,321.4394653
28/12/2024 07:30,FALSE,,28/12/2024 07:30,33.25375192,114.8050297,0,0.254280739,90,,FALSE,220,0,0.9,2.623,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,382.6834324
28/12/2024 07:45,FALSE,,28/12/2024 07:45,29.76312542,132.6866071,0,0.28745239,90,,FALSE,220,0,0.9,2.624,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,442.2886902
28/12/2024 08:00,FALSE,,28/12/2024 08:00,33.50709563,150,0,0.32495239,90,,FALSE,220,0,0.9,2.625,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,500
28/12/2024 08:15,TRUE,28/12/2024 08:15,,32.96346204,166.6710699,0.49246944,0.243502798,90,,FALSE,220,2.238497455,0.9,2.626,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,555.570233
28/12/2024 08:30,FALSE,,28/12/2024 08:30,30.17699396,182.6284287,0,0.289159905,90,,FALSE,220,0,0.9,2.627,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,608.761429
28/12/2024 08:45,FALSE,,28/12/2024 08:45,34.50068433,197.8037445,0,0.338610841,90,,FALSE,220,0,0.9,2.628,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,659.3458151
28/12/2024 09:00,TRUE,28/12/2024 09:00,,33.8411959,212.1320344,0.400865024,0.291427594,90,,FALSE,220,1.822113747,0.9,2.629,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,707.1067812
28/12/2024 09:15,FALSE,,28/12/2024 09:15,34.70159723,225.5519422,0,0.347815579,90,,FALSE,220,0,0.9,2.63,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,751.8398075
28/12/2024 09:30,TRUE,28/12/2024 09:30,,33.11329472,238.0060021,0.489142348,0.285031493,90,,FALSE,220,2.223374309,0.9,2.631,TRUE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,793.3533403
28/12/2024 09:45,FALSE,,28/12/2024 09:45,32.62445377,249.4408837,0,0.347391714,90,,FALSE,220,0,0.9,2.632,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,831.4696123
28/12/2024 10:00,TRUE,28/12/2024 10:00,,33.75390696,259.8076211,0.361809778,0.321891174,90,,FALSE,220,1.644589901,0.9,2.633,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,866.0254038
28/12/2024 10:15,TRUE,28/12/2024 10:15,,31.42853572,269.0618225,0.257530192,0.324774082,90,,FALSE,220,1.17059178,0.9,2.634,FALSE,FALSE,,"12.0022, 8.5920",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion,896.8727415
